,y_test,LR,SVR,DT,RF,URF,GB,XGB,BT,NN
1782,45.7418825,31.72955852933864,-0.9783583979733694,45.955357,46.48073091884002,47.48851631628541,47.275379666847535,49.59616792875508,46.2014317,51.47234343938331
1783,204.067638,202.13140807881123,0.8412291535729624,215.8192235,207.88420208681765,204.8177733781016,206.38835668517584,208.10414044617028,209.22292700000003,204.66522514181162
1784,52.1989945,108.18020775842137,-0.35304327441626776,77.94769000000001,89.26334681625953,93.84485832481596,78.13134537543657,72.69178094503171,66.63203385,89.904875619587
1785,121.032831,108.59173251626902,-0.1724389018482821,116.6687305,117.32992422614696,107.60089277756126,121.10701321730748,130.40337379693696,153.61867555,132.75087329341625
1786,290.7380665,276.57052618762924,1.7197646637983275,293.8167315,281.70980150624126,282.5852664316116,288.86450782704947,283.89964434639325,282.98138205,281.56417591248504
1787,55.399364,78.54846248338643,-0.5863216025949956,53.21349,54.31302151490122,56.409062143376325,56.92169602855492,58.63072746718789,54.213498949999995,77.30783475988986
1788,234.0303245,222.71174211528063,1.1440473702018652,247.21701800000002,235.42508434673348,232.7033417299677,229.40534548716568,233.56859373781367,235.07844714999996,222.1558336441843
1789,132.435909,125.40713286256361,-0.21382253457676542,107.22384950000001,112.12475211614237,112.63082945387708,110.47630551834598,108.37072479979051,109.04681685,107.67241145014445
1790,81.512299,88.52944918540283,-0.528072589766617,82.2851335,85.1345895727739,85.08109954621506,78.22484594763858,82.23606245940843,82.85959185,66.58521501827289
1791,87.9158785,67.3917772738607,-0.6975265305794718,86.5970125,103.20782269556238,96.82059328427822,87.89804639371259,80.580642578581,101.06922890000001,84.7651313798008
1792,49.623098,68.76872683837922,-0.9375244347686535,47.0686145,48.42750585727312,48.70286162162325,47.689452170184076,44.489083234805825,48.60281225000001,51.30800206258966
1793,217.55214700000002,221.04922485176985,0.9702657932160572,209.743831,213.77039410797326,212.410533473503,212.2356185337188,211.39478991442633,219.03305259999996,223.26710591221376
1794,46.1959255,37.65004293482259,-0.9570248664639032,47.201899499999996,50.83905081237929,53.91978847423664,51.41634649582879,55.741222070897834,46.579698900000004,55.63635381132522
1795,201.53238249999998,190.08442885714982,0.652633576390576,178.085803,188.08329185989257,197.32111432213605,193.45046420097563,193.56701131212796,185.94190494999998,196.88862132446994
1796,48.5850045,65.10273491933049,-0.8183134840545909,55.463603000000006,55.53098644150063,57.42857675591293,58.274067573989306,56.79887683914969,54.75371835,54.83346771080219
1797,47.051134499999996,60.847931293606706,-0.9006784297299946,46.6233115,47.33794919118061,47.68930944233892,54.424497696601215,61.75114266939416,46.57281615,58.34960390722748
1798,47.0118045,32.65343182167484,-0.9557923874227132,48.578231,47.93335614848943,48.32133157513908,47.58622483671698,49.89976711736064,47.97123799999999,50.752021441593236
1799,48.72987,34.20958890450982,-0.9245255281196967,45.6675925,48.30595256177584,48.64331730130643,49.83833064844847,50.84298119765088,48.56929435,50.70805656380617
1800,59.129596,70.97267170572525,-0.7796192256170885,55.6683375,58.08371254623706,57.95921201116037,59.13280552788561,57.973901427288105,57.20074354999999,59.714939689461815
1801,87.2184265,97.44864103067164,-0.5210805427785934,97.9891655,93.98855864331343,88.88015149482759,79.75051078857447,84.24574914178108,94.43528484999999,86.64458475530117
1802,278.160988,262.7768435591141,1.651518977069908,268.11261,271.92577593082314,269.1061402664469,270.2413044186536,268.5084792247806,265.42226320000003,287.5782777630602
1803,232.40315499999997,241.27026992456788,1.3096716024751716,231.60584849999998,242.0672984433945,245.70217485217026,244.77545594290856,244.57996287958855,240.20919859999998,246.64557160462283
1804,226.033443,235.071282729544,1.2573299593270295,252.791827,241.5947304811115,244.21380669758838,244.77545594290856,244.07271600677575,246.08018435,242.4091167645661
1805,141.192952,63.757186158923915,-0.7340088793238906,143.06790049999998,118.40739183175533,110.29777243515838,92.70857696333002,87.61601010592587,130.36407015,84.1157005299677
1806,47.614427500000005,39.14859415091854,-0.906345436496045,48.5526665,48.87821379665231,50.002782720904676,48.97252828358246,51.435404284211906,48.32833255,50.673108491071105
1807,45.4678835,62.39407523266341,-0.9278248822243784,53.05114449999999,51.24750161434845,50.68439056522922,50.76013760857228,49.206766061462766,52.200764349999986,50.0487229046735
1808,251.7589775,237.1776739033092,1.2525095026817799,235.29128799999998,248.0942882759621,244.88836501833148,241.82229751700422,242.08060261318235,238.8619713,231.63497212739992
1809,161.638871,136.16626344422457,0.4750604800083881,171.122208,175.230323259379,187.98702323999834,190.88428492071944,183.9888587538193,164.36275755,162.28815961332168
1810,234.3982785,120.72389510332644,0.2246536766602088,230.10999750000002,224.25345203814254,205.87894459908892,193.47926810943747,210.76765217189177,233.26456939999997,154.8692113312053
1811,212.60290350000002,218.684018279363,1.0755770058419305,250.4082105,222.83155852490057,222.51894208770918,226.9288819127753,224.51053378011136,218.88960735,224.8421150527132
1812,111.1835065,121.55949666886463,-0.24274483146673193,106.18531899999999,105.0331116177382,105.35455744024728,108.80030776057293,105.41464704838276,103.52038375,101.74564877978368
1813,255.54558250000002,254.1703908419378,1.4068348888697666,254.370271,254.52282881937887,254.56629486458044,252.36303005143458,251.34625284121512,252.62845455000001,251.12920572349293
1814,199.0589625,192.20289551883113,0.9045812417529504,207.88701799999998,200.35420245851648,199.0914570777462,202.41649660997032,202.34277423839148,203.27065925,199.96419664308192
1815,269.18326,256.264558204225,1.465164348590478,268.343346,258.6962577405227,256.80881154660966,255.0354121633014,254.61651530904794,262.38085244999996,248.86331320774607
1816,128.2265065,116.17367932330046,0.17359983770897708,123.70792649999999,129.34213980693795,134.02615360784762,147.8653909341973,139.7823598421164,122.45445755,130.92588465586783
1817,269.08493500000003,265.80811514061963,1.6627484416720764,264.3843445,273.50686684142096,273.58453818682096,274.16178439320464,272.1669694261398,265.39178244999994,266.0016596409849
1818,62.709063,67.89584583487417,-0.8460035753419113,59.881673,57.44733709870483,58.34809426990848,59.83392742958024,58.19224505378612,57.90468500000001,59.90004029660394
1819,264.005247,245.63034381176436,1.2695542021248771,252.9952505,216.40405042512833,219.82023666582595,232.3678236165045,231.56582062971918,225.47082734999998,226.91101356160502
1820,53.948087,53.97149339003416,-0.855470230886009,52.121864,51.36882955255744,51.263953422995264,51.91805742319795,51.65537990063347,51.71084365,40.31549604461071
1821,138.9906905,135.39891761031132,0.0008008629950247564,132.5528065,138.1868054117743,141.003052009292,134.47478359895172,136.76168492103238,135.6966282,116.54833563120108
1822,234.57133050000002,184.475564072348,0.5870498871863452,172.03116799999998,190.71442662869777,195.70404917064246,196.53168426226836,194.21529699660044,187.48820759999998,193.98790551006863
1823,49.1679625,82.2615994985783,-0.8821663515103668,48.223387,49.93464553306366,50.38458744660291,54.002405295320536,56.15298924849617,50.4486347,48.43338318126082
1824,80.40865550000001,98.51275938190143,-0.4833973949545786,81.0086565,82.94908317468712,86.74799982662786,84.82940061520715,88.44631406701232,88.44742345000002,64.85798681111964
1825,139.141674,64.67766261151417,-0.673482190053148,88.7186475,88.37683168818478,93.21014218763985,90.34353057677097,86.48925838848692,94.33392269999999,82.03253720271356
1826,51.303363,69.122841772176,-0.9062743430209339,47.41887,50.198474456278355,50.692817823360436,50.76013760857228,49.22209248566448,49.227765950000006,51.39290640268058
1827,175.677059,207.67118868464993,0.9092528599740306,219.037073,220.8466098570652,216.41861729541986,216.13431067832568,213.5789602890705,237.9933464,199.9281788262155
1828,188.930832,218.94757298065997,1.0854367889753318,247.6800195,227.73226390231585,216.390662647631,221.86157800260543,222.79371913725439,223.46753195000002,228.88964571817644
1829,46.615664,35.91090096028945,-0.9195056599607014,47.0109305,48.145435713065915,48.89146010086695,48.72135830711725,50.71665766759398,47.066298399999994,50.68980244750676
1830,54.5002365,82.39319209852222,-0.7052038832689826,53.418006000000005,66.97389505725933,67.75814001023649,70.67187790058769,70.13512865489255,56.805389649999995,69.42448269089121
