Day,Power_kW,temp_C,solarRad_W/m2,Week day,Hour,Holiday,Cluster
2017-06-11,47.548440500000005,18.3975,2.82825,6,22,0.0,1
2017-06-11,48.2227315,17.9425,3.3382500000000004,6,23,0.0,1
2017-06-12,46.424695,17.474999999999998,2.8585,0,0,0.0,1
2017-06-12,57.341392000000006,17.71083333333333,30.211249999999996,0,5,0.0,1
2017-06-12,70.953942,18.1825,165.19166666666663,0,6,0.0,1
2017-06-12,97.02579899999999,19.254166666666666,347.99166666666673,0,7,0.0,0
2017-06-12,246.054598,21.490000000000006,538.9833333333333,0,8,0.0,0
2017-06-12,266.051718,22.62333333333333,701.5416666666666,0,9,0.0,2
2017-06-12,268.75958849999995,25.544999999999998,837.25,0,10,0.0,2
2017-06-12,265.214863,28.025833333333335,920.4166666666666,0,11,0.0,2
2017-06-12,263.579609,29.008333333333336,952.9166666666666,0,12,0.0,2
2017-06-12,267.770002,29.58333333333334,930.8333333333334,0,13,0.0,2
2017-06-12,264.876188,30.235833333333332,861.4166666666666,0,14,0.0,2
2017-06-12,261.62949649999996,30.041666666666668,744.1166666666668,0,15,0.0,2
2017-06-12,259.624759,29.546666666666663,587.6166666666667,0,16,0.0,2
2017-06-12,250.54324350000002,26.757500000000004,375.7833333333333,0,17,0.0,0
2017-06-12,115.35838600000001,23.666666666666668,127.00833333333331,0,18,0.0,1
2017-06-12,80.055778,22.15833333333333,33.14783333333334,0,19,0.0,1
2017-06-12,54.4032225,21.2225,1.4391666666666667,0,20,0.0,1
2017-06-12,46.380339500000005,20.702499999999997,0.8811666666666667,0,21,0.0,1
2017-06-13,54.17816750000001,18.651666666666667,153.4375,1,6,1.0,1
2017-06-13,69.382053,19.916666666666668,291.675,1,7,1.0,0
2017-06-13,200.0557595,21.71166666666667,470.14166666666665,1,8,1.0,0
2017-06-13,210.5909555,22.305000000000003,688.5166666666668,1,9,1.0,2
2017-06-13,210.80224500000003,26.02333333333333,834.5833333333334,1,10,1.0,2
2017-06-13,211.0515535,28.325833333333332,879.4833333333332,1,11,1.0,2
2017-06-13,209.6059575,28.825,688.4416666666667,1,12,1.0,2
2017-06-13,211.5187065,30.206666666666674,870.6083333333332,1,13,1.0,2
2017-06-13,213.51885550000003,26.566666666666666,848.5,1,14,1.0,2
2017-06-13,213.64667799999998,25.79416666666666,732.9416666666666,1,15,1.0,2
2017-06-13,213.10195750000003,24.9425,576.6416666666667,1,16,1.0,2
2017-06-13,212.682656,22.424166666666665,392.73333333333335,1,17,1.0,0
2017-06-13,87.677932,22.790833333333335,202.14166666666665,1,18,1.0,1
2017-06-13,69.93354699999999,23.571666666666673,48.910833333333336,1,19,1.0,1
2017-06-13,52.054128999999996,22.25833333333333,2.0220833333333332,1,20,1.0,1
2017-06-13,46.586603499999995,21.7025,1.107,1,21,1.0,1
2017-06-13,45.5574685,21.53916666666667,0.9801666666666667,1,22,1.0,1
2017-06-14,49.7959315,18.482500000000005,26.525916666666664,2,5,0.0,1
2017-06-14,67.7780445,19.3825,165.44999999999996,2,6,0.0,1
2017-06-14,91.658128,21.26,352.44166666666666,2,7,0.0,0
2017-06-14,239.7489065,21.718333333333334,538.1249999999999,2,8,0.0,0
2017-06-14,258.67341,21.554999999999996,708.5166666666668,2,9,0.0,2
2017-06-14,261.25367650000004,22.288333333333338,844.9166666666666,2,10,0.0,2
2017-06-14,260.9027655,23.08916666666667,928.4166666666666,2,11,0.0,2
2017-06-14,257.326139,22.830000000000002,964.5,2,12,0.0,2
2017-06-14,264.3528805,22.684615384615388,945.0,2,13,0.0,2
2017-06-14,264.6452335,22.74333333333333,877.1666666666666,2,14,0.0,2
2017-06-14,262.2592135,23.88083333333333,761.8666666666667,2,15,0.0,2
2017-06-14,259.5511245,24.154999999999998,600.4416666666667,2,16,0.0,2
2017-06-14,246.202304,22.974166666666665,425.0833333333333,2,17,0.0,0
2017-06-14,114.3500085,21.843333333333334,230.26666666666665,2,18,0.0,0
2017-06-14,84.9486485,20.324166666666667,63.69666666666666,2,19,0.0,1
2017-06-14,57.916047,18.4725,2.9890833333333333,2,20,0.0,1
2017-06-14,50.3041625,18.208333333333332,2.214333333333333,2,21,0.0,1
2017-06-14,49.173862,17.40083333333333,2.200833333333333,2,22,0.0,1
2017-06-14,47.530305,17.185384615384613,3.3284615384615384,2,23,0.0,1
2017-06-15,54.8135655,16.674999999999997,169.01666666666668,3,6,1.0,1
2017-06-15,70.40135550000001,18.108333333333334,357.73333333333335,3,7,1.0,0
2017-06-15,198.231503,19.659166666666668,545.4583333333334,3,8,1.0,0
2017-06-15,206.11236100000002,21.020833333333332,711.9583333333334,3,9,1.0,2
2017-06-15,206.5181155,22.544166666666666,840.8333333333334,3,10,1.0,2
2017-06-15,207.276092,24.81,928.75,3,11,1.0,2
2017-06-15,210.471873,25.865833333333338,966.4166666666666,3,12,1.0,2
2017-06-15,213.18979449999998,25.843333333333334,949.0,3,13,1.0,2
2017-06-15,211.599333,25.9525,883.3333333333334,3,14,1.0,2
2017-06-15,213.3125915,25.826666666666668,767.9166666666666,3,15,1.0,2
2017-06-15,205.40485800000002,25.060000000000002,614.6750000000001,3,16,1.0,2
2017-06-15,211.79161299999998,23.504166666666663,432.8083333333334,3,17,1.0,0
2017-06-15,90.0309585,22.255,238.25833333333333,3,18,1.0,0
2017-06-15,68.983946,20.996666666666666,66.31333333333335,3,19,1.0,1
2017-06-15,50.7730635,20.340833333333332,2.4699166666666668,3,20,1.0,1
2017-06-15,45.6260775,19.979999999999997,1.0748333333333333,3,21,1.0,1
2017-06-16,51.9162555,16.785833333333333,27.977999999999998,4,5,0.0,1
2017-06-16,66.368064,17.94666666666667,165.29166666666666,4,6,0.0,1
2017-06-16,98.801767,19.26666666666667,346.1666666666667,4,7,0.0,0
2017-06-16,239.2760725,20.815833333333334,533.3249999999999,4,8,0.0,0
2017-06-16,249.8575905,24.669999999999998,702.4416666666666,4,9,0.0,2
2017-06-16,256.1827285,27.139166666666668,831.75,4,10,0.0,2
2017-06-16,264.1051015,29.263333333333332,912.5,4,11,0.0,2
2017-06-16,268.5428365,30.822499999999994,942.5,4,12,0.0,2
2017-06-16,273.586472,34.24249999999999,921.4166666666666,4,13,0.0,2
2017-06-16,278.8617175,34.41166666666666,850.0833333333334,4,14,0.0,2
2017-06-16,272.9591585,33.68083333333333,741.3416666666667,4,15,0.0,2
2017-06-16,267.89651349999997,32.59916666666667,591.7833333333334,4,16,0.0,2
2017-06-16,258.768239,31.645833333333332,408.15833333333336,4,17,0.0,0
2017-06-16,116.860355,30.000833333333333,215.95833333333334,4,18,0.0,0
2017-06-16,87.485652,28.247500000000002,55.29333333333333,4,19,0.0,1
2017-06-16,63.464636,27.434166666666666,1.9918333333333333,4,20,0.0,1
2017-06-16,50.8897425,27.46666666666667,0.9844166666666668,4,21,0.0,1
2017-06-16,46.708745,26.499166666666664,0.9752500000000001,4,22,0.0,1
2017-06-16,45.4700685,24.68,0.8256923076923075,4,23,0.0,1
2017-06-17,48.5784495,27.197499999999994,168.18333333333337,5,6,0.0,1
2017-06-17,51.930021,23.409166666666668,344.23333333333335,5,7,0.0,0
2017-06-17,51.7676755,26.636666666666667,529.9666666666666,5,8,0.0,0
2017-06-17,52.5131975,28.996666666666666,694.2083333333334,5,9,0.0,2
2017-06-17,53.4147285,32.04916666666667,828.3333333333334,5,10,0.0,2
2017-06-17,55.1057,35.035833333333336,924.1666666666666,5,11,0.0,2
2017-06-17,54.304897499999996,35.83833333333333,942.1333333333333,5,12,0.0,2
2017-06-17,55.1124735,37.1675,971.6666666666666,5,13,0.0,2
2017-06-17,55.146778000000005,38.01250000000001,869.4166666666666,5,14,0.0,2
2017-06-17,54.044227,38.708333333333336,753.775,5,15,0.0,2
2017-06-17,54.170519999999996,37.8675,534.9583333333334,5,16,0.0,0
2017-06-17,54.284795499999994,36.83,403.01666666666665,5,17,0.0,0
2017-06-17,54.7244175,35.567499999999995,232.36666666666676,5,18,0.0,0
2017-06-17,55.757267000000006,33.972500000000004,83.98166666666667,5,19,0.0,1
2017-06-17,46.852955,30.584999999999997,2.6553333333333327,5,20,0.0,1
2017-06-18,46.716611,27.05666666666667,68.58,6,6,0.0,1
2017-06-18,49.833076500000004,26.675,168.38333333333333,6,7,0.0,1
2017-06-18,48.455871,27.805833333333336,302.2666666666667,6,8,0.0,0
2017-06-18,48.5810715,30.340833333333336,543.3333333333333,6,9,0.0,0
2017-06-18,48.7248445,31.150833333333335,679.4166666666666,6,10,0.0,2
2017-06-18,48.633948499999995,34.46916666666666,819.25,6,11,0.0,2
2017-06-18,48.617998,32.464999999999996,834.0,6,12,0.0,2
2017-06-18,48.281508,33.090833333333336,843.0833333333334,6,13,0.0,2
2017-06-18,47.916613,33.931666666666665,817.0833333333334,6,14,0.0,2
2017-06-18,50.170221999999995,35.1025,736.5416666666666,6,15,0.0,2
2017-06-18,52.1579165,34.50333333333333,582.2833333333334,6,16,0.0,2
2017-06-18,52.385812,33.714999999999996,397.3499999999999,6,17,0.0,0
2017-06-18,52.004748,32.59666666666667,209.13333333333335,6,18,0.0,1
2017-06-18,50.115596999999994,31.371666666666666,48.77166666666667,6,19,0.0,1
2017-06-18,46.5621315,30.655000000000005,1.578833333333333,6,20,0.0,1
2017-06-19,53.032790500000004,24.830000000000002,10.37675,0,5,0.0,1
2017-06-19,75.18257249999999,24.99666666666667,99.27916666666665,0,6,0.0,1
2017-06-19,104.0062185,26.002499999999998,288.20000000000005,0,7,0.0,0
2017-06-19,272.97445350000004,27.30916666666667,451.75000000000006,0,8,0.0,0
2017-06-19,303.4285465,28.62307692307692,697.9076923076923,0,9,0.0,2
2017-06-19,303.009682,29.69083333333334,820.1666666666666,0,10,0.0,2
2017-06-19,299.741796,30.57916666666667,899.5,0,11,0.0,2
2017-06-19,303.010556,32.873333333333335,934.0,0,12,0.0,2
2017-06-19,311.90044700000004,34.19416666666667,923.0833333333334,0,13,0.0,2
2017-06-19,307.5293545,34.501666666666665,853.8333333333334,0,14,0.0,2
2017-06-19,301.292709,30.948333333333334,732.25,0,15,0.0,2
2017-06-19,295.096923,26.575,567.3166666666665,0,16,0.0,2
2017-06-19,283.3449005,25.1376923076923,378.42307692307685,0,17,0.0,0
2017-06-19,123.48418249999999,24.878333333333334,200.60000000000002,0,18,0.0,1
2017-06-19,93.4255745,24.911666666666665,49.21583333333334,0,19,0.0,1
2017-06-19,66.06085300000001,23.091666666666665,2.2505,0,20,0.0,1
2017-06-19,51.8319145,21.820833333333336,1.5749166666666667,0,21,0.0,1
2017-06-19,46.768177,22.182499999999994,1.3998333333333333,0,22,0.0,1
2017-06-20,45.438823,23.337500000000006,1.4505833333333333,1,2,0.0,1
2017-06-20,50.852816,22.295,22.1255,1,5,0.0,1
2017-06-20,78.0540995,22.686666666666667,139.94166666666663,1,6,0.0,1
2017-06-20,257.66831,23.610000000000003,321.15000000000003,1,7,0.0,0
2017-06-20,271.213562,25.653333333333336,510.9083333333333,1,8,0.0,0
2017-06-20,282.00374750000003,27.827499999999997,678.775,1,9,0.0,2
2017-06-20,286.795234,29.361666666666668,808.3333333333334,1,10,0.0,2
2017-06-20,285.167846,28.27083333333333,888.9166666666666,1,11,0.0,2
2017-06-20,284.7127105,27.580833333333334,925.9166666666666,1,12,0.0,2
2017-06-20,288.80827450000004,27.55916666666667,915.0,1,13,0.0,2
2017-06-20,290.340178,26.19583333333333,849.1666666666666,1,14,0.0,2
2017-06-20,287.8298315,26.87833333333334,743.875,1,15,0.0,2
2017-06-20,281.4496315,26.081666666666663,589.5416666666666,1,16,0.0,2
2017-06-20,270.2143615,24.411666666666665,400.74166666666656,1,17,0.0,0
2017-06-20,119.66720600000001,23.8425,208.42499999999998,1,18,0.0,0
2017-06-20,91.552811,23.616666666666664,53.231666666666655,1,19,0.0,1
2017-06-20,64.2274195,23.371666666666666,2.525,1,20,0.0,1
2017-06-20,53.574889,23.075000000000003,1.701833333333333,1,21,0.0,1
2017-06-20,49.149390000000004,21.7675,1.404583333333333,1,22,0.0,1
2017-06-20,46.4100555,20.750833333333333,1.3492499999999998,1,23,0.0,1
2017-06-21,52.9130525,19.69666666666667,20.77325,2,5,0.0,1
2017-06-21,75.1707735,19.435833333333335,82.16583333333334,2,6,0.0,1
2017-06-21,247.82728849999998,20.18916666666667,167.05833333333334,2,7,0.0,1
2017-06-21,268.3872645,20.515000000000004,169.675,2,8,0.0,1
2017-06-21,280.4663815,20.64166666666667,191.54166666666666,2,9,0.0,0
2017-06-21,281.788525,20.78916666666667,265.0,2,10,0.0,0
2017-06-21,279.5052,21.71833333333333,468.2416666666666,2,11,0.0,0
2017-06-21,275.4771525,21.9825,547.2083333333334,2,12,0.0,0
2017-06-21,281.900397,22.309166666666666,727.5750000000002,2,13,0.0,2
2017-06-21,284.85058399999997,22.138333333333332,760.5333333333333,2,14,0.0,2
2017-06-21,278.992162,22.234166666666663,732.4583333333334,2,15,0.0,2
2017-06-21,277.925882,22.473333333333333,564.2750000000001,2,16,0.0,0
2017-06-21,266.864975,21.96916666666667,409.9083333333333,2,17,0.0,0
2017-06-21,122.38316100000002,21.281666666666666,227.16666666666666,2,18,0.0,0
2017-06-21,88.6618375,20.3175,59.218333333333334,2,19,0.0,1
2017-06-21,60.878251500000005,19.248333333333335,2.3225000000000002,2,20,0.0,1
2017-06-21,52.810139,18.536666666666665,1.1140833333333333,2,21,0.0,1
2017-06-21,48.232564,18.2525,1.1535,2,22,0.0,1
2017-06-21,49.2531775,17.85083333333333,1.407333333333333,2,23,0.0,1
2017-06-22,48.345965500000005,17.652500000000003,1.3195000000000001,3,0,0.0,1
2017-06-22,51.0933845,17.200833333333332,30.203999999999997,3,5,0.0,1
2017-06-22,75.800709,17.745833333333334,137.67499999999998,3,6,0.0,1
2017-06-22,234.348242,18.703333333333333,349.68333333333334,3,7,0.0,0
2017-06-22,251.666115,19.85833333333333,496.52500000000003,3,8,0.0,0
2017-06-22,259.2487205,20.980833333333333,706.9166666666666,3,9,0.0,2
2017-06-22,262.6739265,21.4575,821.1583333333333,3,10,0.0,2
2017-06-22,265.2950525,22.449166666666667,923.8333333333334,3,11,0.0,2
2017-06-22,264.2191585,23.50166666666667,963.8333333333334,3,12,0.0,2
2017-06-22,268.2579125,24.44333333333333,951.1666666666666,3,13,0.0,2
2017-06-22,267.456236,24.060000000000002,880.0,3,14,0.0,2
2017-06-22,264.298474,24.415000000000006,767.2416666666667,3,15,0.0,2
2017-06-22,257.0728975,23.706666666666667,615.1916666666666,3,16,0.0,2
2017-06-22,252.835527,22.7225,432.51666666666665,3,17,0.0,0
2017-06-22,118.0243045,21.205,242.71666666666667,3,18,0.0,0
2017-06-22,85.1820065,20.472499999999997,71.58333333333333,3,19,0.0,1
2017-06-22,59.13134399999999,19.3075,2.080333333333333,3,20,0.0,1
2017-06-22,50.0694935,18.689999999999998,1.063416666666667,3,21,0.0,1
2017-06-22,47.782454,18.184166666666666,0.9665833333333333,3,22,0.0,1
2017-06-22,47.330159,17.825833333333335,1.38175,3,23,0.0,1
2017-06-23,47.770655,17.25916666666667,1.485666666666667,4,0,0.0,1
2017-06-23,47.515884,17.128333333333334,1.9449166666666668,4,1,0.0,1
2017-06-23,46.646035499999996,16.89666666666667,2.021083333333334,4,2,0.0,1
2017-06-23,51.8625045,16.665833333333335,26.316249999999997,4,5,0.0,1
2017-06-23,75.43581400000001,17.540833333333335,170.67500000000004,4,6,0.0,1
2017-06-23,233.321729,18.947499999999998,352.5,4,7,0.0,0
2017-06-23,253.52336499999998,20.270000000000003,535.2916666666666,4,8,0.0,0
2017-06-23,261.856518,21.735,695.0583333333334,4,9,0.0,2
2017-06-23,265.26358849999997,23.2625,827.5833333333334,4,10,0.0,2
2017-06-23,262.6673715,25.726666666666663,908.3333333333334,4,11,0.0,2
2017-06-23,263.695414,26.368333333333336,932.25,4,12,0.0,2
2017-06-23,271.6743785,25.883333333333336,918.0833333333334,4,13,0.0,2
2017-06-23,268.64662400000003,26.015833333333333,850.3333333333334,4,14,0.0,2
2017-06-23,267.7540515,26.471666666666668,732.2833333333333,4,15,0.0,2
2017-06-23,256.139684,26.298333333333332,576.4416666666667,4,16,0.0,2
2017-06-23,252.9629125,25.045833333333334,282.60833333333335,4,17,0.0,0
2017-06-23,116.473173,23.570833333333336,194.18333333333337,4,18,0.0,1
2017-06-23,87.02964250000001,22.209166666666665,56.13083333333333,4,19,0.0,1
2017-06-23,60.459387,20.736666666666668,1.519916666666667,4,20,0.0,1
2017-06-23,50.348299499999996,19.8475,0.49366666666666653,4,21,0.0,1
2017-06-23,45.959727,19.375,0.6228333333333335,4,22,0.0,1
2017-06-23,45.745815500000006,19.052307692307693,0.7452307692307693,4,23,0.0,1
2017-06-24,45.600076,18.530833333333334,0.7659999999999999,5,1,0.0,1
2017-06-24,91.40292,18.126666666666665,153.975,5,6,0.0,1
2017-06-24,144.68545600000002,19.296666666666663,346.375,5,7,0.0,0
2017-06-24,134.76861499999998,20.394166666666667,475.15833333333336,5,8,0.0,0
2017-06-24,140.8549325,21.465,640.3583333333333,5,9,0.0,2
2017-06-24,157.422258,22.525000000000002,715.0333333333332,5,10,0.0,2
2017-06-24,164.201876,21.63083333333333,344.67499999999995,5,11,0.0,0
2017-06-24,160.52299150000002,22.337500000000002,521.8416666666666,5,12,0.0,0
2017-06-24,148.78976,21.47083333333333,374.86666666666673,5,13,0.0,0
2017-06-24,67.05502800000001,20.88,344.8,5,14,0.0,0
2017-06-24,55.1692835,21.609166666666667,306.0416666666667,5,15,0.0,0
2017-06-24,54.298561,21.66333333333333,169.29166666666666,5,16,0.0,1
2017-06-24,55.663967500000005,20.975833333333334,155.50833333333333,5,17,0.0,1
2017-06-24,56.5991475,20.358333333333338,74.11083333333333,5,18,0.0,1
2017-06-24,56.331047999999996,19.829166666666666,14.925333333333334,5,19,0.0,1
2017-06-24,46.602554,18.999166666666667,2.0759166666666666,5,20,0.0,1
2017-06-24,46.145015,18.782500000000002,0.8858333333333334,5,21,0.0,1
2017-06-24,45.808088,18.53916666666667,0.89975,5,22,0.0,1
2017-06-25,47.5790305,17.158333333333335,80.94500000000001,6,6,0.0,1
2017-06-25,47.494908,16.9775,66.885,6,7,0.0,1
2017-06-25,46.384054,17.629166666666666,201.15,6,8,0.0,1
2017-06-25,47.380414,18.982499999999998,358.925,6,9,0.0,0
2017-06-25,49.353032,20.228333333333335,441.01666666666665,6,10,0.0,0
2017-06-25,50.065342,21.655833333333334,707.5416666666666,6,11,0.0,2
2017-06-25,49.6040885,23.113333333333333,622.6333333333334,6,12,0.0,2
2017-06-25,49.8518675,21.510833333333334,230.99166666666665,6,13,0.0,0
2017-06-25,50.989596999999996,21.001666666666665,228.82499999999996,6,14,0.0,0
2017-06-25,51.209408,19.664166666666663,185.3166666666667,6,15,0.0,1
2017-06-25,50.825285,19.070833333333333,366.0,6,16,0.0,0
2017-06-25,49.667890500000006,20.028333333333332,430.7083333333333,6,17,0.0,0
2017-06-25,49.246185499999996,19.724166666666665,189.05833333333337,6,18,0.0,1
2017-06-25,49.852086,18.962500000000002,64.52749999999999,6,19,0.0,1
2017-06-26,48.146475,17.160833333333333,9.091333333333333,0,5,0.0,1
2017-06-26,68.0345635,17.490833333333338,70.1,0,6,0.0,1
2017-06-26,224.21137149999998,18.011666666666667,154.29166666666666,0,7,0.0,1
2017-06-26,246.76079,18.744166666666665,227.20000000000002,0,8,0.0,0
2017-06-26,254.6886255,18.988333333333333,213.95833333333334,0,9,0.0,0
2017-06-26,263.29162599999995,19.02916666666667,312.8583333333333,0,10,0.0,0
2017-06-26,261.839475,19.895833333333332,556.6,0,11,0.0,0
2017-06-26,261.5045145,20.751666666666665,737.5333333333333,0,12,0.0,2
2017-06-26,266.34472650000004,20.963076923076922,330.0,0,13,0.0,0
2017-06-26,264.337367,22.048333333333332,577.5166666666665,0,14,0.0,2
2017-06-26,259.9339365,21.654166666666665,734.3916666666668,0,15,0.0,2
2017-06-26,255.4704185,21.595,532.4666666666666,0,16,0.0,0
2017-06-26,243.502081,20.6375,394.6666666666667,0,17,0.0,0
2017-06-26,115.81658049999999,19.838333333333335,246.01666666666665,0,18,0.0,0
2017-06-26,87.859724,19.005,48.6,0,19,0.0,1
2017-06-26,61.3484635,18.2575,2.3434999999999997,0,20,0.0,1
2017-06-26,49.202267,17.635833333333334,1.868666666666667,0,21,0.0,1
2017-06-26,46.761185,17.38083333333333,2.2401666666666666,0,22,0.0,1
2017-06-27,49.967454,16.43916666666667,22.772916666666664,1,5,0.0,1
2017-06-27,69.942287,17.130833333333335,154.95,1,6,0.0,1
2017-06-27,225.63118450000002,18.315833333333334,400.47499999999997,1,7,0.0,0
2017-06-27,246.41119,19.408333333333335,518.0416666666666,1,8,0.0,0
2017-06-27,260.784994,20.273333333333333,493.325,1,9,0.0,0
2017-06-27,259.9374325,21.010833333333334,730.6833333333334,1,10,0.0,2
2017-06-27,259.6686775,21.29666666666667,698.0833333333334,1,11,0.0,2
2017-06-27,258.9611745,21.334166666666665,696.6999999999999,1,12,0.0,2
2017-06-27,261.4044415,21.36,536.9,1,13,0.0,0
2017-06-27,265.156742,21.163333333333338,619.6416666666667,1,14,0.0,2
2017-06-27,262.127895,21.1575,488.6083333333333,1,15,0.0,0
2017-06-27,259.3273805,21.204166666666666,515.1916666666667,1,16,0.0,0
2017-06-27,254.78498399999998,21.0125,432.22499999999997,1,17,0.0,0
2017-06-27,119.364802,20.29,216.0,1,18,0.0,0
2017-06-27,86.8932985,19.52333333333333,48.36000000000001,1,19,0.0,1
2017-06-27,59.033018999999996,18.916666666666668,2.1820000000000004,1,20,0.0,1
2017-06-27,48.1375165,18.709166666666665,0.9804166666666667,1,21,0.0,1
2017-06-27,45.6894425,18.44666666666667,1.0565833333333334,1,22,0.0,1
2017-06-28,48.612317,17.855,8.271333333333333,2,5,0.0,1
2017-06-28,70.788756,18.2025,54.234166666666674,2,6,0.0,1
2017-06-28,221.9376605,18.06833333333333,127.54666666666667,2,7,0.0,1
2017-06-28,246.68081899999999,18.031666666666666,243.7416666666667,2,8,0.0,0
2017-06-28,255.8833835,19.698333333333334,460.59166666666664,2,9,0.0,0
2017-06-28,256.33218250000004,19.97583333333333,789.4833333333332,2,10,0.0,2
2017-06-28,261.0932975,20.58583333333333,757.1916666666666,2,11,0.0,2
2017-06-28,258.9764695,20.40166666666667,854.9083333333333,2,12,0.0,2
2017-06-28,260.37618050000003,20.565,858.3166666666666,2,13,0.0,2
2017-06-28,255.82351450000002,20.535833333333333,615.975,2,14,0.0,2
2017-06-28,255.735459,20.281666666666666,487.8416666666667,2,15,0.0,0
2017-06-28,255.149005,20.27,662.1583333333333,2,16,0.0,2
2017-06-28,240.66573250000002,19.841666666666665,512.5416666666666,2,17,0.0,0
2017-06-28,113.09538149999999,19.417499999999997,225.52499999999995,2,18,0.0,0
2017-06-28,85.27093599999999,18.295833333333334,58.94166666666667,2,19,0.0,1
2017-06-28,59.2311985,17.27416666666667,2.740416666666667,2,20,0.0,1
2017-06-28,48.3031395,17.025000000000002,1.285,2,21,0.0,1
2017-06-28,47.8569625,16.705833333333334,1.497333333333333,2,22,0.0,1
2017-06-28,45.7169735,16.239166666666666,1.4883333333333333,2,23,0.0,1
2017-06-29,51.016690999999994,15.716666666666669,19.9845,3,5,0.0,1
2017-06-29,71.87885250000001,16.26,119.83,3,6,0.0,1
2017-06-29,214.76780150000002,16.710833333333333,235.57583333333332,3,7,0.0,0
2017-06-29,241.93478050000002,17.61083333333333,505.62500000000006,3,8,0.0,0
2017-06-29,246.79837200000003,18.584166666666665,619.45,3,9,0.0,2
2017-06-29,254.8503155,18.833846153846157,572.4384615384615,3,10,0.0,2
2017-06-29,246.36006099999997,18.963333333333335,540.8166666666667,3,11,0.0,0
2017-06-29,240.576366,18.749166666666667,553.2916666666666,3,12,0.0,0
2017-06-29,247.45540150000002,19.261666666666667,739.0333333333332,3,13,0.0,2
2017-06-29,249.49815800000002,18.66666666666666,640.075,3,14,0.0,2
2017-06-29,252.331666,18.67,505.43333333333334,3,15,0.0,0
2017-06-29,234.165139,18.184166666666666,333.43333333333334,3,16,0.0,0
2017-06-29,233.4054145,17.915000000000003,193.3083333333333,3,17,0.0,0
2017-06-29,110.22822450000001,17.331666666666667,131.41416666666666,3,18,0.0,1
2017-06-29,79.9183415,17.15,47.498083333333334,3,19,0.0,1
2017-06-29,57.310802,16.323333333333334,1.901,3,20,0.0,1
2017-06-29,49.0740075,15.755,1.7188333333333334,3,21,0.0,1
2017-06-29,46.5066325,15.541666666666666,1.9729166666666667,3,22,0.0,1
2017-06-30,49.853834,16.09864864864865,48.145648648648645,4,5,0.0,1
2017-06-30,71.1722235,16.19009009009009,55.80902342342342,4,6,0.0,1
2017-06-30,207.227148,16.28153153153153,63.47239819819819,4,7,0.0,1
2017-06-30,212.3140465,16.372972972972974,71.13577297297297,4,8,0.0,1
2017-06-30,230.9118925,16.464414414414414,78.79914774774774,4,9,0.0,1
2017-06-30,231.182614,16.555855855855857,86.46252252252252,4,10,0.0,1
2017-06-30,227.4801315,16.6472972972973,94.1258972972973,4,11,0.0,1
2017-06-30,231.870015,16.73873873873874,101.78927207207207,4,12,0.0,1
2017-06-30,235.82748700000002,16.830180180180182,109.45264684684685,4,13,0.0,1
2017-06-30,232.1302485,16.92162162162162,117.11602162162161,4,14,0.0,1
2017-06-30,237.8724285,17.013063063063065,124.7793963963964,4,15,0.0,1
2017-06-30,225.5149425,17.104504504504504,132.44277117117116,4,16,0.0,1
2017-06-30,220.017701,17.195945945945947,140.10614594594594,4,17,0.0,1
2017-06-30,111.537695,17.287387387387387,147.76952072072072,4,18,0.0,1
2017-06-30,82.19096,17.37882882882883,155.43289549549547,4,19,0.0,1
2017-06-30,60.232147,17.47027027027027,163.09627027027025,4,20,0.0,1
2017-06-30,49.9641765,17.561711711711713,170.75964504504503,4,21,0.0,1
2017-06-30,46.1959255,17.653153153153152,178.4230198198198,4,22,0.0,1
2017-07-01,70.4153395,18.384684684684686,239.730018018018,5,6,0.0,0
2017-07-01,157.8721495,18.476126126126125,247.39339279279278,5,7,0.0,0
2017-07-01,144.21874,18.56756756756757,255.05676756756756,5,8,0.0,0
2017-07-01,145.76637549999998,18.659009009009008,262.7201423423423,5,9,0.0,0
2017-07-01,147.143144,18.75045045045045,270.3835171171171,5,10,0.0,0
2017-07-01,145.16484499999999,18.84189189189189,278.04689189189185,5,11,0.0,0
2017-07-01,142.59484799999998,18.933333333333334,285.7102666666666,5,12,0.0,0
2017-07-01,143.3423365,19.024774774774777,293.3736414414414,5,13,0.0,0
2017-07-01,62.987432,19.116216216216216,301.03701621621616,5,14,0.0,0
2017-07-01,57.031777500000004,19.20765765765766,308.7003909909909,5,15,0.0,0
2017-07-01,57.617576,19.2990990990991,316.3637657657657,5,16,0.0,0
2017-07-01,57.568194999999996,19.39054054054054,324.0271405405405,5,17,0.0,0
2017-07-01,58.186331499999994,19.48198198198198,331.6905153153153,5,18,0.0,0
2017-07-01,57.1842905,19.573423423423424,339.35389009009003,5,19,0.0,0
2017-07-01,49.1185815,19.664864864864864,347.0172648648648,5,20,0.0,0
2017-07-01,48.6536135,19.756306306306307,354.6806396396396,5,21,0.0,0
2017-07-01,47.625352500000005,19.847747747747746,362.34401441441435,5,22,0.0,0
2017-07-01,45.398619000000004,19.93918918918919,370.00738918918915,5,23,0.0,0
2017-07-02,48.151282,20.57927927927928,423.65101261261253,6,6,0.0,0
2017-07-02,48.170728499999996,20.67072072072072,431.31438738738734,6,7,0.0,0
2017-07-02,47.546911,20.762162162162163,438.9777621621621,6,8,0.0,0
2017-07-02,48.3145015,20.853603603603602,446.64113693693685,6,9,0.0,0
